display_level,sector,sector_name,subsector,subsector_name,statefips,countyfips,metrofips,geo_area,naics,naics_title,Year,group_by_sort,sort,wages
0,0,Total - All Industries,,,0,000,00000,United States,000000,,2019,0,0,70919.03458777939
0,0,Total - All Industries,,,0,000,00000,United States,000000,,2020,0,0,76312.93051121163
0,0,Total - All Industries,,,0,000,00000,United States,000000,,2021,0,0,80433.90373522766
0,0,Total - All Industries,,,0,000,00000,United States,000000,,2022,0,0,82723.7995594477
0,0,Total - All Industries,,,0,000,00000,United States,000000,,2023,0,0,85534.92097716448
0,0,Total - All Industries,,,00,000,14020,Bloomington MSA,000000,,2019,0,0,51520.955954481986
0,0,Total - All Industries,,,00,000,16980,Chicago-Naperville-Elgin MSA,000000,,2019,0,0,78326.51903974677
0,0,Total - All Industries,,,00,000,17140,Cincinnati MSA,000000,,2019,0,0,68264.95293112028
0,0,Total - All Industries,,,00,000,18020,Columbus MSA,000000,,2019,0,0,69157.00085180343
0,0,Total - All Industries,,,00,000,21140,Elkhart-Goshen MSA,000000,,2019,0,0,58564.018421529094
0,0,Total - All Industries,,,00,000,21780,Evansville MSA,000000,,2019,0,0,58022.0682375012
0,0,Total - All Industries,,,00,000,23060,Fort Wayne MSA,000000,,2019,0,0,56488.66089254449
0,0,Total - All Industries,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,000000,,2019,0,0,65258.13914743158
0,0,Total - All Industries,,,00,000,29020,Kokomo MSA,000000,,2019,0,0,61078.9807087749
0,0,Total - All Industries,,,00,000,29200,Lafayette-West Lafayette MSA,000000,,2019,0,0,54779.66573320324
0,0,Total - All Industries,,,00,000,31140,Louisville/Jefferson County MSA,000000,,2019,0,0,63687.56184632722
0,0,Total - All Industries,,,00,000,33140,Michigan City-La Porte MSA,000000,,2019,0,0,51465.33031337512
0,0,Total - All Industries,,,00,000,34620,Muncie MSA,000000,,2019,0,0,49987.273064956724
0,0,Total - All Industries,,,00,000,43780,South Bend-Mishawaka MSA,000000,,2019,0,0,53929.5017633412
0,0,Total - All Industries,,,00,000,45460,Terre Haute MSA,000000,,2019,0,0,50969.37112828579
0,0,Total - All Industries,,,00,000,14020,Bloomington MSA,000000,,2020,0,0,56327.08811143195
0,0,Total - All Industries,,,00,000,16980,Chicago-Naperville-Elgin MSA,000000,,2020,0,0,83809.01844184243
0,0,Total - All Industries,,,00,000,17140,Cincinnati MSA,000000,,2020,0,0,73001.66702063152
0,0,Total - All Industries,,,00,000,18020,Columbus MSA,000000,,2020,0,0,70337.41862435086
0,0,Total - All Industries,,,00,000,21140,Elkhart-Goshen MSA,000000,,2020,0,0,63803.09920726609
0,0,Total - All Industries,,,00,000,21780,Evansville MSA,000000,,2020,0,0,60712.91031895109
0,0,Total - All Industries,,,00,000,23060,Fort Wayne MSA,000000,,2020,0,0,60072.13513097629
0,0,Total - All Industries,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,000000,,2020,0,0,69777.38210569981
0,0,Total - All Industries,,,00,000,29020,Kokomo MSA,000000,,2020,0,0,59477.85772747997
0,0,Total - All Industries,,,00,000,29200,Lafayette-West Lafayette MSA,000000,,2020,0,0,57516.69781486407
0,0,Total - All Industries,,,00,000,31140,Louisville/Jefferson County MSA,000000,,2020,0,0,67846.69877007273
0,0,Total - All Industries,,,00,000,33140,Michigan City-La Porte MSA,000000,,2020,0,0,54844.94620799919
0,0,Total - All Industries,,,00,000,34620,Muncie MSA,000000,,2020,0,0,53383.17850269846
0,0,Total - All Industries,,,00,000,43780,South Bend-Mishawaka MSA,000000,,2020,0,0,56915.51095558389
0,0,Total - All Industries,,,00,000,45460,Terre Haute MSA,000000,,2020,0,0,53767.06848926907
0,0,Total - All Industries,,,00,000,14020,Bloomington MSA,000000,,2021,0,0,59711.35277151582
0,0,Total - All Industries,,,00,000,16980,Chicago-Naperville-Elgin MSA,000000,,2021,0,0,88609.11663101401
0,0,Total - All Industries,,,00,000,17140,Cincinnati MSA,000000,,2021,0,0,75484.73993439175
0,0,Total - All Industries,,,00,000,18020,Columbus MSA,000000,,2021,0,0,74088.43761038718
0,0,Total - All Industries,,,00,000,21140,Elkhart-Goshen MSA,000000,,2021,0,0,74336.03856368718
0,0,Total - All Industries,,,00,000,21780,Evansville MSA,000000,,2021,0,0,62518.0094747821
0,0,Total - All Industries,,,00,000,23060,Fort Wayne MSA,000000,,2021,0,0,63398.80824948655
0,0,Total - All Industries,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,000000,,2021,0,0,72631.8943888221
0,0,Total - All Industries,,,00,000,29020,Kokomo MSA,000000,,2021,0,0,61105.07817599084
0,0,Total - All Industries,,,00,000,29200,Lafayette-West Lafayette MSA,000000,,2021,0,0,57923.33357297451
0,0,Total - All Industries,,,00,000,31140,Louisville/Jefferson County MSA,000000,,2021,0,0,70713.44698982901
0,0,Total - All Industries,,,00,000,33140,Michigan City-La Porte MSA,000000,,2021,0,0,58120.92770568437
0,0,Total - All Industries,,,00,000,34620,Muncie MSA,000000,,2021,0,0,55684.132033580485
0,0,Total - All Industries,,,00,000,43780,South Bend-Mishawaka MSA,000000,,2021,0,0,61420.7691491446
0,0,Total - All Industries,,,00,000,45460,Terre Haute MSA,000000,,2021,0,0,55813.021454598835
0,0,Total - All Industries,,,00,000,14020,Bloomington MSA,000000,,2022,0,0,63829.58697338052
0,0,Total - All Industries,,,00,000,16980,Chicago-Naperville-Elgin MSA,000000,,2022,0,0,90872.06263062295
0,0,Total - All Industries,,,00,000,17140,Cincinnati MSA,000000,,2022,0,0,77398.88752039852
0,0,Total - All Industries,,,00,000,18020,Columbus MSA,000000,,2022,0,0,78461.75135512653
0,0,Total - All Industries,,,00,000,21140,Elkhart-Goshen MSA,000000,,2022,0,0,76154.30840114698
0,0,Total - All Industries,,,00,000,21780,Evansville MSA,000000,,2022,0,0,64696.32218391604
0,0,Total - All Industries,,,00,000,23060,Fort Wayne MSA,000000,,2022,0,0,65823.96017177231
0,0,Total - All Industries,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,000000,,2022,0,0,76261.13135668462
0,0,Total - All Industries,,,00,000,29020,Kokomo MSA,000000,,2022,0,0,66325.1285647095
0,0,Total - All Industries,,,00,000,29200,Lafayette-West Lafayette MSA,000000,,2022,0,0,63359.2153528424
0,0,Total - All Industries,,,00,000,31140,Louisville/Jefferson County MSA,000000,,2022,0,0,73520.38213281256
0,0,Total - All Industries,,,00,000,33140,Michigan City-La Porte MSA,000000,,2022,0,0,59352.614450204666
0,0,Total - All Industries,,,00,000,34620,Muncie MSA,000000,,2022,0,0,57607.83447440772
0,0,Total - All Industries,,,00,000,43780,South Bend-Mishawaka MSA,000000,,2022,0,0,63648.57843859923
0,0,Total - All Industries,,,00,000,45460,Terre Haute MSA,000000,,2022,0,0,58130.388119025316
0,0,Total - All Industries,,,00,000,14020,Bloomington MSA,000000,,2023,0,0,65588.64263845832
0,0,Total - All Industries,,,00,000,16980,Chicago-Naperville-Elgin MSA,000000,,2023,0,0,92855.14509159149
0,0,Total - All Industries,,,00,000,17140,Cincinnati MSA,000000,,2023,0,0,79352.89711140051
0,0,Total - All Industries,,,00,000,18020,Columbus MSA,000000,,2023,0,0,81061.89627003693
0,0,Total - All Industries,,,00,000,21140,Elkhart-Goshen MSA,000000,,2023,0,0,72342.66561344433
0,0,Total - All Industries,,,00,000,21780,Evansville MSA,000000,,2023,0,0,66574.37504578268
0,0,Total - All Industries,,,00,000,23060,Fort Wayne MSA,000000,,2023,0,0,67953.8799596835
0,0,Total - All Industries,,,00,000,26900,Indianapolis-Carmel-Greenwood MSA,000000,,2023,0,0,78258.582755725
0,0,Total - All Industries,,,00,000,29020,Kokomo MSA,000000,,2023,0,0,70728.0098432868
0,0,Total - All Industries,,,00,000,29200,Lafayette-West Lafayette MSA,000000,,2023,0,0,66925.53750562266
0,0,Total - All Industries,,,00,000,31140,Louisville/Jefferson County MSA,000000,,2023,0,0,76388.1609418448
0,0,Total - All Industries,,,00,000,33140,Michigan City-La Porte MSA,000000,,2023,0,0,62365.43538982937
0,0,Total - All Industries,,,00,000,34620,Muncie MSA,000000,,2023,0,0,58649.75316241742
0,0,Total - All Industries,,,00,000,43780,South Bend-Mishawaka MSA,000000,,2023,0,0,64462.322537152635
0,0,Total - All Industries,,,00,000,45460,Terre Haute MSA,000000,,2023,0,0,60238.454681952215
0,0,Total - All Industries,,,18,000,00000,Indiana,000000,,2019,0,0,58869.95968600131
0,0,Total - All Industries,,,18,000,00000,Indiana,000000,,2020,0,0,62511.34440465774
0,0,Total - All Industries,,,18,000,00000,Indiana,000000,,2021,0,0,65905.42120572235
0,0,Total - All Industries,,,18,000,00000,Indiana,000000,,2022,0,0,69204.3537129276
0,0,Total - All Industries,,,18,000,00000,Indiana,000000,,2023,0,0,71137.64784883882
